model_name,chunker,token_size,overlap,recall_at_10,rel_path
BAAI_bge_base_en_v1.5,hierarchical_section,448,0,0.342100,BAAI_bge_base_en_v1.5_hierarchical_section_c448_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,recursive_token,448,64,0.342050,intfloat_e5_small_recursive_token_c448_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,hierarchical_section,448,64,0.341880,nomic_ai_nomic_embed_text_v1_hierarchical_section_c448_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,fixed_token,448,64,0.341800,BAAI_bge_base_en_v1.5_fixed_token_c448_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,fixed_token,448,48,0.341090,intfloat_e5_small_fixed_token_c448_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,16,0.341010,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,fixed_token,448,32,0.340550,intfloat_multilingual_e5_base_fixed_token_c448_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_large_en_v1.5,hierarchical_section,448,48,0.340350,BAAI_bge_large_en_v1.5_hierarchical_section_c448_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,448,48,0.339330,intfloat_e5_small_recursive_token_c448_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,32,0.338720,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,recursive_token,384,16,0.338460,intfloat_e5_base_recursive_token_c384_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,recursive_token,384,0,0.338270,nomic_ai_nomic_embed_text_v1.5_recursive_token_c384_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_base_en_v1.5,hierarchical_section,448,32,0.337800,BAAI_bge_base_en_v1.5_hierarchical_section_c448_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,fixed_token,384,32,0.336790,intfloat_e5_base_fixed_token_c384_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,fixed_token,384,0,0.336790,intfloat_e5_small_fixed_token_c384_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,fixed_token,384,0,0.336400,BAAI_bge_base_en_v1.5_fixed_token_c384_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,semantic_fixed,448,0,0.335960,intfloat_e5_large_semantic_fixed_c448_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,hierarchical_section,448,16,0.335650,BAAI_bge_base_en_v1.5_hierarchical_section_c448_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,hierarchical_section,448,0,0.335310,intfloat_e5_small_hierarchical_section_c448_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_fixed,448,16,0.335310,intfloat_e5_small_semantic_fixed_c448_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,fixed_token,384,16,0.335160,intfloat_e5_large_fixed_token_c384_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,semantic_fixed,448,64,0.334880,BAAI_bge_large_en_v1.5_semantic_fixed_c448_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,48,0.334190,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,semantic_fixed,448,16,0.333940,intfloat_e5_large_semantic_fixed_c448_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,hierarchical_section,448,64,0.333920,BAAI_bge_large_en_v1.5_hierarchical_section_c448_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,fixed_token,384,16,0.333720,BAAI_bge_base_en_v1.5_fixed_token_c384_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,semantic_fixed,448,16,0.333620,BAAI_bge_base_en_v1.5_semantic_fixed_c448_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,recursive_token,384,16,0.333400,nomic_ai_nomic_embed_text_v1.5_recursive_token_c384_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,recursive_token,384,0,0.333290,intfloat_e5_large_recursive_token_c384_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,recursive_token,384,32,0.333220,intfloat_e5_base_recursive_token_c384_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,recursive_token,384,0,0.333060,BAAI_bge_large_en_v1.5_recursive_token_c384_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,hierarchical_section,448,0,0.332950,intfloat_e5_base_hierarchical_section_c448_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,hierarchical_section,448,32,0.332100,intfloat_e5_small_hierarchical_section_c448_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,hierarchical_section,448,48,0.332020,BAAI_bge_base_en_v1.5_hierarchical_section_c448_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,recursive_token,384,0,0.331850,intfloat_e5_base_recursive_token_c384_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,recursive_token,384,48,0.331740,nomic_ai_nomic_embed_text_v1_recursive_token_c384_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,semantic_fixed,448,0,0.331470,intfloat_multilingual_e5_base_semantic_fixed_c448_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_fixed,448,16,0.331210,intfloat_multilingual_e5_base_semantic_fixed_c448_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1,hierarchical_section,384,0,0.330870,nomic_ai_nomic_embed_text_v1_hierarchical_section_c384_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,semantic_fixed,448,32,0.330550,BAAI_bge_base_en_v1.5_semantic_fixed_c448_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,recursive_token,384,16,0.330450,intfloat_e5_large_recursive_token_c384_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_large,semantic_fixed,448,32,0.330370,intfloat_e5_large_semantic_fixed_c448_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,hierarchical_section,448,16,0.330310,intfloat_e5_small_hierarchical_section_c448_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,fixed_token,384,64,0.330280,nomic_ai_nomic_embed_text_v1_fixed_token_c384_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,recursive_token,384,16,0.330160,BAAI_bge_large_en_v1.5_recursive_token_c384_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,fixed_token,448,48,0.330050,intfloat_multilingual_e5_base_fixed_token_c448_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,fixed_token,384,32,0.329700,nomic_ai_nomic_embed_text_v1.5_fixed_token_c384_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,hierarchical_section,448,16,0.329690,intfloat_e5_base_hierarchical_section_c448_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,fixed_token,384,16,0.328930,intfloat_e5_small_fixed_token_c384_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,fixed_token,384,48,0.328730,intfloat_e5_base_fixed_token_c384_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,fixed_token,384,32,0.328640,BAAI_bge_large_en_v1.5_fixed_token_c384_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1,recursive_token,384,64,0.328560,nomic_ai_nomic_embed_text_v1_recursive_token_c384_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1,hierarchical_section,384,16,0.328160,nomic_ai_nomic_embed_text_v1_hierarchical_section_c384_o16/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1.5,recursive_token,384,32,0.327860,nomic_ai_nomic_embed_text_v1.5_recursive_token_c384_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,fixed_token,384,32,0.327800,intfloat_e5_large_fixed_token_c384_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,semantic_fixed,384,0,0.327740,BAAI_bge_large_en_v1.5_semantic_fixed_c384_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1,fixed_token,384,48,0.327520,nomic_ai_nomic_embed_text_v1_fixed_token_c384_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1,fixed_token,320,0,0.327000,nomic_ai_nomic_embed_text_v1_fixed_token_c320_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,recursive_token,384,32,0.326990,BAAI_bge_large_en_v1.5_recursive_token_c384_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,semantic_fixed,448,32,0.326840,intfloat_e5_small_semantic_fixed_c448_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,recursive_token,384,0,0.326070,BAAI_bge_base_en_v1.5_recursive_token_c384_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,hierarchical_section,448,64,0.325150,BAAI_bge_base_en_v1.5_hierarchical_section_c448_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,hierarchical_section,448,48,0.325070,intfloat_e5_small_hierarchical_section_c448_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,semantic_fixed,384,16,0.324850,BAAI_bge_large_en_v1.5_semantic_fixed_c384_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,recursive_token,448,0,0.324700,intfloat_multilingual_e5_base_recursive_token_c448_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_large,recursive_token,384,32,0.324650,intfloat_e5_large_recursive_token_c384_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,64,0.324420,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o64/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,fixed_token,448,64,0.323960,intfloat_multilingual_e5_base_fixed_token_c448_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,recursive_token,384,16,0.323910,BAAI_bge_base_en_v1.5_recursive_token_c384_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,fixed_token,384,32,0.323780,intfloat_e5_small_fixed_token_c384_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,hierarchical_section,384,0,0.323700,BAAI_bge_large_en_v1.5_hierarchical_section_c384_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,384,16,0.323670,intfloat_e5_small_recursive_token_c384_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,hierarchical_section,448,32,0.322590,intfloat_e5_base_hierarchical_section_c448_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,hierarchical_section,448,0,0.322500,intfloat_multilingual_e5_base_hierarchical_section_c448_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,recursive_token,448,16,0.322270,intfloat_multilingual_e5_base_recursive_token_c448_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,recursive_token,384,48,0.322220,intfloat_e5_base_recursive_token_c384_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,recursive_token,384,0,0.322160,intfloat_e5_small_recursive_token_c384_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,recursive_token,384,32,0.321280,BAAI_bge_base_en_v1.5_recursive_token_c384_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_fixed,448,64,0.321200,intfloat_e5_small_semantic_fixed_c448_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,semantic_fixed,448,48,0.321120,intfloat_e5_large_semantic_fixed_c448_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,fixed_token,384,64,0.320810,intfloat_e5_base_fixed_token_c384_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,semantic_fixed,448,32,0.320460,intfloat_multilingual_e5_base_semantic_fixed_c448_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,semantic_fixed,384,0,0.320100,intfloat_e5_small_semantic_fixed_c384_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,hierarchical_section,448,48,0.320000,intfloat_e5_base_hierarchical_section_c448_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,recursive_token,384,48,0.319920,nomic_ai_nomic_embed_text_v1.5_recursive_token_c384_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
nomic_ai_nomic_embed_text_v1.5,fixed_token,384,48,0.319730,nomic_ai_nomic_embed_text_v1.5_fixed_token_c384_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_small,semantic_fixed,448,48,0.319710,intfloat_e5_small_semantic_fixed_c448_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,hierarchical_section,448,64,0.319530,intfloat_e5_small_hierarchical_section_c448_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_fixed,448,64,0.319520,BAAI_bge_base_en_v1.5_semantic_fixed_c448_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,hierarchical_section,384,16,0.319120,BAAI_bge_large_en_v1.5_hierarchical_section_c384_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,384,32,0.318740,intfloat_e5_small_recursive_token_c384_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,semantic_fixed,448,0,0.318670,intfloat_e5_base_semantic_fixed_c448_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,recursive_token,384,48,0.318060,BAAI_bge_large_en_v1.5_recursive_token_c384_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
